;xcfd_grid;ycfd_grid;u_f;v_f;U_mag;flow_angle
12721;0.36875;0.66882;-0.17163;-0.043172;0.17697649133147603;-165.88068190298972
12722;0.35625;0.6563;-0.13229;-0.048206;0.14079936979972602;-159.97844166723686
12723;0.36875;0.6563;-0.13176;-0.045968;0.13954839527561755;-160.76730813563566
12724;0.35625;0.66882;-0.17112;-0.045683;0.17711293258539873;-165.05264146522558
12725;0.38125;0.68136;-0.21063;-0.036763;0.21381420689233913;-170.0994244633943
12726;0.39375;0.69391;-0.24844;-0.029168;0.2501463688003486;-173.30386552721095
12727;0.39375;0.68136;-0.21234;-0.033662;0.21499164133519236;-170.99193280981805
12728;0.38125;0.69391;-0.24611;-0.032504;0.24824713918996125;-172.47642996190152
12729;0.38125;0.66882;-0.1723;-0.040546;0.1770064069913855;-166.7579602458336
12730;0.39375;0.6563;-0.13127;-0.041313;0.13761750204461642;-162.53028542762462
12731;0.38125;0.6563;-0.13141;-0.043669;0.1384758811526397;-161.61778067092237
12732;0.39375;0.66883;-0.17317;-0.037795;0.17724646942887182;-167.6880507248065
12733;0.36875;0.68136;-0.20907;-0.039709;0.21280758816592985;-169.2458153400787
12734;0.35625;0.6939;-0.24171;-0.038743;0.24479531071693347;-170.89368360937598
12735;0.35625;0.68135;-0.20764;-0.042508;0.21194645470967424;-168.43028653446274
12736;0.36875;0.6939;-0.24386;-0.035696;0.24645872680024947;-171.6722401618037
12737;0.43126;0.63129;-0.031294;-0.04136;0.051864863212005105;-127.11205141780064
12738;0.44376;0.64381;-0.083156;-0.036259;0.09071733801760279;-156.44107072494495
12739;0.44376;0.6313;-0.029821;-0.039704;0.04965581191562575;-126.9095903806291
12740;0.43126;0.6438;-0.083712;-0.038229;0.09202801413156757;-155.455105797325
12741;0.41875;0.61877;0.025393;-0.045274;0.051908954189041415;-60.71307540723192
12742;0.40625;0.60626;0.093383;-0.048611;0.10527779447727806;-27.499462765654954
12743;0.41875;0.60627;0.095044;-0.04758;0.10628837347518306;-26.59301585846446
12744;0.40625;0.61877;0.023252;-0.046628;0.05210399109473285;-63.495928961427786
12745;0.43126;0.61878;0.027351;-0.043957;0.05177156603773929;-58.10922907935466
12746;0.44376;0.60627;0.097672;-0.045557;0.10777411485602653;-25.005684698851518
12747;0.43126;0.60627;0.09648;-0.046578;0.1071349638726779;-25.770025135750107
12748;0.44376;0.61878;0.029164;-0.042582;0.051611681042182694;-55.5931336958679
12749;0.41875;0.63128;-0.032866;-0.04295;0.05408212695521506;-127.42377194324754
12750;0.40625;0.64379;-0.08518;-0.042117;0.09502354491914097;-153.69004207671043
12751;0.40625;0.63128;-0.034584;-0.044572;0.05641556735511928;-127.80835612440869
12752;0.41875;0.64379;-0.08437;-0.040163;0.09344176512138457;-154.54395728966938
12753;0.46877;0.63132;-0.027282;-0.03537;0.04466927830175903;-127.64413860886778
12754;0.45626;0.64382;-0.082631;-0.034138;0.08940517437486489;-157.5526239803293
12755;0.45626;0.63131;-0.028445;-0.037798;0.04730546299318927;-126.96340135264448
12756;0.46877;0.64384;-0.082021;-0.031689;0.08792972854501485;-158.87584723111047
12757;0.48127;0.61882;0.034195;-0.036269;0.049847150229476514;-46.68592683954453
12758;0.49377;0.60632;0.096047;-0.039724;0.10393758889352783;-22.469457850925718
12759;0.48127;0.6063;0.097469;-0.041514;0.10594157898105917;-23.07012660703119
12760;0.49377;0.61883;0.03169;-0.033353;0.04600737668026727;-46.46460229535198
12761;0.46877;0.6188;0.032318;-0.038923;0.050591037279344254;-50.29694776968829
12762;0.45626;0.60628;0.098515;-0.044443;0.10807583205323935;-24.281529130619894
12763;0.46877;0.60629;0.098728;-0.04312;0.10773371052739249;-23.593565741458416
12764;0.45626;0.61879;0.030851;-0.040982;0.05129628178533021;-53.02778896983298
12765;0.48127;0.63134;-0.026902;-0.032087;0.04187234377247111;-129.9767403052185
12766;0.49377;0.64388;-0.082568;-0.025614;0.08644970572535224;-162.76521965698754
12767;0.48127;0.64386;-0.080787;-0.028765;0.08575525986200497;-160.40123159060414
12768;0.49377;0.63136;-0.026364;-0.028116;0.0385430921437292;-133.15808327992582
12769;0.43126;0.66885;-0.17694;-0.028661;0.17924624548648152;-170.79906178615144
12770;0.44376;0.65633;-0.13323;-0.031222;0.13683949058659928;-166.81093075544914
12771;0.43126;0.65632;-0.13228;-0.033882;0.13655031425815176;-165.63321662754396
12772;0.44376;0.66887;-0.17865;-0.025235;0.18042346777789192;-171.95994255415226
12773;0.41875;0.68138;-0.21617;-0.026987;0.2178480366425183;-172.8839221145449
12774;0.40625;0.69392;-0.25085;-0.025703;0.2521633730520751;-174.14968355877164
12775;0.40625;0.68137;-0.21419;-0.030402;0.21633686163943489;-171.92143541281692
12776;0.41875;0.69393;-0.25332;-0.022132;0.2542849736496437;-175.0068749297668
12777;0.41875;0.66884;-0.17548;-0.031873;0.17835111025446407;-169.70541146822558
12778;0.40625;0.65631;-0.13135;-0.038901;0.1369894532473212;-163.5026638401734
12779;0.40625;0.66883;-0.17423;-0.034909;0.1776928000257748;-168.67014810592053
12780;0.41875;0.65631;-0.13168;-0.03643;0.13662637849258832;-164.53560037898714
12781;0.43126;0.68139;-0.21828;-0.023418;0.21953259695088564;-173.87648886327375
12782;0.44376;0.69397;-0.25839;-0.014782;0.25881247965274007;-176.72578632871162
12783;0.44376;0.68141;-0.22058;-0.01969;0.22145706694526593;-174.8990311966357
12784;0.43126;0.69395;-0.25583;-0.018483;0.25649680346741166;-175.86772033610472
12785;0.46877;0.66891;-0.18325;-0.017484;0.18408219021947778;-174.54987083753653
12786;0.45626;0.65635;-0.13479;-0.028391;0.1377475697825555;-168.1055793362543
12787;0.46877;0.65637;-0.13742;-0.02529;0.13972773704601388;-169.5722879780678
12788;0.45626;0.66888;-0.18072;-0.021532;0.18199820170540146;-173.20548780363512
12789;0.48127;0.68149;-0.23038;-0.007138;0.23049055391490558;-178.225338661848
12790;0.49377;0.69412;-0.26813;0.0014701;0.2681340300931793;179.68586252392345
12791;0.49377;0.68154;-0.23439;-0.0016746;0.23439598201581868;-179.59065711032795
12792;0.48127;0.69407;-0.26562;-0.0032718;0.26564014959196214;-179.2942893924365
12793;0.48127;0.66894;-0.18671;-0.013133;0.18717131134070733;-175.9764973356692
12794;0.49377;0.65643;-0.1476;-0.018078;0.14870297268044105;-173.0172098739539
12795;0.48127;0.65639;-0.14217;-0.021799;0.14383151706423733;-171.2827005360254
12796;0.49377;0.66897;-0.191;-0.0096347;0.1912428493933564;-177.11225056960558
12797;0.46877;0.68146;-0.22624;-0.011631;0.22653877760992708;-177.0570145044465
12798;0.45626;0.69399;-0.26095;-0.011044;0.2611835990945833;-177.57655799594588
12799;0.45626;0.68143;-0.22316;-0.015777;0.22371700724129134;-175.95602278625358
12800;0.46876;0.69403;-0.26341;-0.0072524;0.2635098203212928;-178.42288842181495
12801;-0.23125;0.73196;0.35777;-0.086007;0.36796273853340095;-13.51726395728882
12802;-0.24375;0.74476;0.35347;-0.073436;0.3610178485836954;-11.73665812975038
12803;-0.24375;0.73204;0.36167;-0.079509;0.37030645414440183;-12.398593609097745
12804;-0.23125;0.74466;0.34741;-0.079057;0.35629161840969537;-12.819975831821154
12805;-0.21875;0.71923;0.36436;-0.10093;0.37808077774465076;-15.483064520937042
12806;-0.20625;0.70657;0.36782;-0.11589;0.3856449720922081;-17.488210903228183
12807;-0.21876;0.70662;0.3718;-0.10472;0.3862661238058549;-15.730235167950482
12808;-0.20624;0.71919;0.36308;-0.11025;0.37944979760173814;-16.891022502369893
12809;-0.23126;0.71929;0.36911;-0.092717;0.380576712620465;-14.100434583436945
12810;-0.24376;0.70673;0.37526;-0.086425;0.3850835600554768;-12.969468747817556
12811;-0.23126;0.70667;0.37353;-0.096813;0.3858722818096682;-14.530414618537158
12812;-0.24376;0.71936;0.37089;-0.084853;0.3804726320105035;-12.886473320457284
12813;-0.21874;0.73189;0.3538;-0.094157;0.36611470968673193;-14.902737173200503
12814;-0.20622;0.74452;0.33511;-0.091584;0.3473993971727643;-15.28540865563073
12815;-0.21874;0.74458;0.3396;-0.084836;0.35003615084159523;-14.026080390369156
12816;-0.20623;0.73183;0.34829;-0.10082;0.36258874293061;-16.144218948396134
12817;-0.23123;0.77022;0.32523;-0.065034;0.3316684700962695;-11.307899728458912
12818;-0.24374;0.75752;0.3318;-0.064124;0.33793953212964;-10.938190320496323
12819;-0.23124;0.75741;0.32862;-0.069798;0.3359506886493909;-11.991269024419418
12820;-0.24374;0.77033;0.3291;-0.060202;0.33456104196992215;-10.366454085384156
12821;-0.21871;0.78295;0.31453;-0.060815;0.3203554043948689;-10.943215589972768
12822;-0.20617;0.79571;0.29525;-0.054483;0.3002348410644574;-10.455275204657061
12823;-0.20619;0.78287;0.31086;-0.063603;0.317299986147179;-11.563315173663263
12824;-0.21872;0.79578;0.30235;-0.054951;0.307303001776748;-10.300860822746895
12825;-0.21872;0.77012;0.32082;-0.069888;0.32834403442730614;-12.289417072399925
12826;-0.20621;0.75726;0.32147;-0.081866;0.33173031645600315;-14.287334462785743
12827;-0.21873;0.75732;0.32389;-0.076849;0.3328821126179657;-13.34767971532511
12828;-0.2062;0.77004;0.31842;-0.074689;0.3270622924169033;-13.200727117702195
12829;-0.23122;0.78305;0.31974;-0.05548;0.32451763896589664;-9.843723390694366
12830;-0.24374;0.79603;0.31783;-0.05168;0.322004241121138;-9.235616208048324
12831;-0.24373;0.78319;0.32444;-0.051953;0.3285733218156946;-9.097612103399841
12832;-0.23121;0.79589;0.30989;-0.051833;0.31419495856712915;-9.495539356126821
12833;-0.16869;0.73173;0.33743;-0.12477;0.35975902740584564;-20.292658912382972
12834;-0.15612;0.74438;0.3243;-0.11929;0.3455439105236844;-20.1954611507712
12835;-0.15617;0.73171;0.33416;-0.13065;0.35879287632281665;-21.354522737181938
12836;-0.16866;0.74441;0.32403;-0.10992;0.3421664029386871;-18.73836722720716
12837;-0.18123;0.71912;0.35738;-0.12886;0.3799017820437277;-19.827710871571703
12838;-0.19375;0.70654;0.36919;-0.12557;0.38996035824170644;-18.78434866476048
12839;-0.18124;0.70651;0.36394;-0.13654;0.3887100400041141;-20.564671140062607
12840;-0.19373;0.71915;0.35797;-0.11824;0.37699233215013805;-18.278751345999652
12841;-0.16871;0.71909;0.35296;-0.13611;0.37829445369976017;-21.08785793763664
12842;-0.15624;0.70647;0.36331;-0.15817;0.39624727759317163;-23.52629735157317
12843;-0.16874;0.70649;0.36762;-0.14848;0.3964729181167359;-21.993552209952902
12844;-0.1562;0.71907;0.35344;-0.14783;0.38311035290109297;-22.69763317922853
12845;-0.18121;0.73176;0.33952;-0.11573;0.35870219305156187;-18.82237349486638
12846;-0.19371;0.74447;0.32926;-0.097242;0.3433193180757529;-16.45371472964092
12847;-0.19372;0.73179;0.3446;-0.10937;0.3615397030756097;-17.608525909340997
12848;-0.18118;0.74443;0.32711;-0.10512;0.34358574839477846;-17.81531684430851
12849;-0.13111;0.73166;0.33476;-0.14473;0.3647067733124791;-23.380739283124484
12850;-0.14357;0.74436;0.32556;-0.1226;0.34787939519321925;-20.635465213799144
12851;-0.14364;0.73169;0.33501;-0.14209;0.36389733194954865;-22.983577808685634
12852;-0.13102;0.74434;0.325;-0.13489;0.35188110506249126;-22.540705902444348
12853;-0.11869;0.71901;0.34803;-0.17139;0.38794253827081143;-26.218288631936822
12854;-0.1063;0.70638;0.35926;-0.2034;0.4128429575516579;-29.51696771644397
12855;-0.11877;0.70641;0.36978;-0.19996;0.4203822665146569;-28.4024817315984
12856;-0.10621;0.71898;0.33974;-0.1945;0.3914760753864788;-29.790991230008533
12857;-0.13119;0.71903;0.3525;-0.16865;0.39076728688568596;-25.568304206087518
12858;-0.14374;0.70645;0.36848;-0.17306;0.40709614834827407;-25.157526172929852
12859;-0.13125;0.70643;0.36559;-0.18041;0.4076810226144945;-26.26524712704642
12860;-0.14369;0.71905;0.3504;-0.15444;0.3829254151920449;-23.78565071043876
12861;-0.11859;0.73164;0.33184;-0.16254;0.3695091841889725;-26.09627672578993
12862;-0.10591;0.74427;0.30479;-0.1575;0.3430789910501662;-27.327625310856387
12863;-0.11847;0.74431;0.32178;-0.13806;0.35014701483805344;-23.22179553513245
12864;-0.10608;0.73161;0.32177;-0.16644;0.3622681417127374;-27.3508930429127
12865;-0.16858;0.76991;0.31147;-0.088176;0.32371062366873293;-15.806620613914738
12866;-0.15607;0.75711;0.3174;-0.10415;0.33405086813238494;-18.16646580806745
12867;-0.16862;0.75713;0.31527;-0.10072;0.3309678100661755;-17.717235636545052
12868;-0.15601;0.76989;0.31103;-0.093155;0.3246806352787304;-16.673214260122382
12869;-0.18111;0.78277;0.3024;-0.07106;0.3106368999330247;-13.223832972958004
12870;-0.19366;0.79565;0.28718;-0.05761;0.2929014586853401;-11.343308429010907
12871;-0.19366;0.78281;0.3055;-0.068743;0.313138707363047;-12.681365295604868
12872;-0.18109;0.79561;0.27991;-0.057161;0.2856868705786109;-11.541795057937593
12873;-0.18113;0.76994;0.31375;-0.084052;0.32481348679511446;-14.997093374258881
12874;-0.19369;0.7572;0.31786;-0.0891;0.3301117834915924;-15.658826412078655
12875;-0.19367;0.76999;0.31503;-0.079204;0.32483407228306577;-14.112647834274231
12876;-0.18116;0.75716;0.31712;-0.093024;0.330482312652281;-16.34852645007418
12877;-0.16855;0.78274;0.29669;-0.076214;0.30632259122696126;-14.40669512866623
12878;-0.1559;0.79556;0.26394;-0.057883;0.2702124447337687;-12.36935585136673
12879;-0.15595;0.78272;0.29397;-0.075893;0.30360847871724533;-14.475734721469042
12880;-0.16853;0.79558;0.2715;-0.059948;0.2780395883754686;-12.451292708690286
12881;-0.13078;0.76984;0.30232;-0.10251;0.31922669452913865;-18.730656828911393
12882;-0.1435;0.75708;0.31588;-0.11274;0.3353960077281779;-19.641873121268173
12883;-0.13091;0.75706;0.31621;-0.11421;0.3362033435288828;-19.858909926145618
12884;-0.14341;0.76986;0.30754;-0.094664;0.321779621007919;-17.108907998029007
12885;-0.11793;0.78265;0.25327;-0.094723;0.27040366053180565;-20.50580076542231
12886;-0.10484;0.79548;0.19579;-0.075582;0.20987225358298317;-21.10838638480564
12887;-0.10513;0.78261;0.22827;-0.096041;0.24765109848534894;-22.818155966086643
12888;-0.11775;0.7955;0.21772;-0.080814;0.23223458182622156;-20.36407841533444
12889;-0.11812;0.76981;0.28774;-0.10679;0.30691759757302933;-20.361585232437776
12890;-0.1057;0.75699;0.28801;-0.13331;0.3173662177989333;-24.83780794059723
12891;-0.11831;0.75703;0.30504;-0.12852;0.3310087491290827;-22.846752428554034
12892;-0.10543;0.76977;0.26129;-0.11971;0.2874072862681112;-24.614881056169747
12893;-0.13065;0.78267;0.27865;-0.082577;0.29062825641874535;-16.507014688203096
12894;-0.14326;0.79554;0.2541;-0.066616;0.262687078966591;-14.690318979791357
12895;-0.14332;0.78269;0.28494;-0.082479;0.2966371336178261;-16.143664998861748
12896;-0.13052;0.79552;0.24511;-0.06791;0.2543436262224788;-15.485885921018786
12897;-0.068761;0.73146;0.21531;-0.22707;0.31292040681297856;-46.52276258889581
12898;-0.056162;0.74399;0.14058;-0.19166;0.23768948651549568;-53.74046026157302
12899;-0.056447;0.73139;0.16997;-0.21903;0.27724347025674023;-52.188093048538654
12900;-0.068468;0.74409;0.19521;-0.18616;0.26974523109778975;-43.64061277546361
12901;-0.081329;0.7189;0.28189;-0.23392;0.36630661814933124;-39.686811703413674
12902;-0.093867;0.70635;0.34399;-0.23565;0.41696527745125256;-34.41305358240509
12903;-0.081463;0.70631;0.31099;-0.24396;0.3952610045273882;-38.11285493754277
12904;-0.093749;0.71894;0.31897;-0.20168;0.3773813499631374;-32.30456045313592
12905;-0.068956;0.71886;0.24236;-0.24294;0.34315916598569823;-45.068476275078254
12906;-0.056746;0.70625;0.21432;-0.29061;0.36109172588138877;-53.59184797508224
12907;-0.069093;0.70628;0.26235;-0.28365;0.3863739703965577;-47.234032191811146
12908;-0.056625;0.71881;0.1869;-0.26889;0.3274651769272574;-55.197617646672185
12909;-0.081145;0.73152;0.26349;-0.20125;0.33155473545102626;-37.37208823262155
12910;-0.093375;0.74423;0.28001;-0.16536;0.3251915277186661;-30.563989183739626
12911;-0.09359;0.73157;0.29558;-0.19345;0.3532569021264836;-33.20378215127305
12912;-0.080882;0.74417;0.23752;-0.18735;0.30251573992108244;-38.26551776135012
12913;-0.031936;0.73127;0.070343;-0.20486;0.21660045532962297;-71.04901053252688
12914;-0.043966;0.74389;0.10349;-0.17801;0.20590711546714455;-59.82748695752099
12915;-0.04419;0.73132;0.11216;-0.22468;0.2511194297540515;-63.47168211434292
12916;-0.031816;0.7438;0.053586;-0.17652;0.18447430660121752;-73.11333624621749
12917;-0.020413;0.71875;0.034458;-0.23337;0.2359002133614974;-81.60074086760979
12918;-0.020422;0.70624;0.020902;-0.29096;0.2917098133488142;-85.89104140956067
12919;-0.031999;0.71875;0.074463;-0.25819;0.26871325696548726;-73.91223305408717
12920;-0.044404;0.70623;0.14915;-0.31482;0.3483638254756082;-64.65014720473354
12921;-0.032039;0.70623;0.094025;-0.2933;0.3080025821726175;-72.22538605841855
12922;-0.04432;0.71878;0.13954;-0.25478;0.29048969000637526;-61.29099941000285
12923;-0.020398;0.73125;0.013151;-0.19936;0.1997932891790913;-86.22588940757323
12924;-0.020368;0.74375;0.02559;-0.15941;0.16145090956696403;-80.88014734077922
12925;-0.067388;0.76952;0.13819;-0.12385;0.1855675041595376;-41.867643259102366
12926;-0.055692;0.75664;0.12199;-0.14962;0.1930484511722381;-50.80853168983412
12927;-0.068028;0.75677;0.16121;-0.16152;0.2282046767706569;-45.05503574562747
12928;-0.054931;0.76938;0.097337;-0.12343;0.15719241861171296;-51.74065875635389
12929;-0.079401;0.78248;0.14874;-0.098275;0.17827384335622543;-33.45340522145197
12930;-0.091883;0.79542;0.15343;-0.079984;0.17302660245176174;-27.533307491632474
12931;-0.092298;0.78256;0.18307;-0.10342;0.21026250569228935;-29.46299632625291
12932;-0.078733;0.79539;0.12493;-0.074928;0.1456767314432885;-30.953638775028676
12933;-0.080018;0.76964;0.17725;-0.13043;0.22006714293596852;-36.34761647337083
12934;-0.093088;0.75694;0.25167;-0.15268;0.29436197325741653;-31.243825608119558
12935;-0.092723;0.76971;0.22352;-0.12446;0.2558348725252287;-29.109855556891088
12936;-0.080514;0.75687;0.21189;-0.15401;0.2619474225870528;-36.01113121635816
12937;-0.066532;0.78237;0.10826;-0.098738;0.1465244697789417;-42.36622535519644
12938;-0.052315;0.7952;0.065944;-0.079;0.10290583625820257;-50.14709353105995
12939;-0.053776;0.78223;0.080324;-0.096602;0.12563395790947604;-50.25667440822021
12940;-0.06559;0.79527;0.08839;-0.074787;0.11578379622814239;-40.23464384728681
12941;-0.030973;0.76894;0.037613;-0.11554;0.12150814527841333;-71.96781031397323
12942;-0.043553;0.75649;0.08081;-0.15169;0.17187237183445161;-61.95437814944649
12943;-0.031563;0.75634;0.051111;-0.13825;0.1473953758467341;-69.7106558306728
12944;-0.042775;0.76918;0.072933;-0.12002;0.14044224040152592;-58.714049542268626
12945;-0.019521;0.78091;0.0042446;-0.090828;0.09092712583800282;-87.32438392319206
12946;-0.017605;0.79365;0.010986;-0.0674;0.0682894735372883;-80.74237071628532
12947;-0.02009;0.7687;0.019149;-0.10683;0.10853263611006599;-79.83779915362548
12948;-0.020294;0.75625;0.0091695;-0.13411;0.13442310750109152;-86.08860446287531
12949;-0.029566;0.78172;0.030292;-0.087705;0.09278885864693025;-70.94585039594273
12950;-0.039219;0.79504;0.045584;-0.075622;0.08829828956440774;-58.91895054818092
12951;-0.041368;0.78202;0.054918;-0.099471;0.11362423405682434;-61.09688422364929
12952;-0.025396;0.79639;0.0094854;-0.067136;0.06780276771017538;-81.95811711101823
12953;0.031944;0.73127;-0.10243;-0.054131;0.11585365795260846;-152.1449714699951
12954;0.043973;0.74389;-0.15476;-0.060143;0.166035652945384;-158.7628237422513
12955;0.044197;0.73132;-0.15099;-0.08137;0.17151984433295175;-151.67933462675714
12956;0.031824;0.7438;-0.10352;-0.021854;0.10580164325756004;-168.07937920694667
12957;0.020421;0.71875;-0.041235;-0.051118;0.06567629061541158;-128.8918349326102
12958;0.02043;0.70624;-0.036894;-0.084005;0.0917496989695334;-113.71051169666146
12959;0.032007;0.71875;-0.096609;-0.083184;0.12748677083132978;-139.27030560360004
12960;0.044411;0.70623;-0.12965;-0.11759;0.1750329414710271;-137.79258958940179
12961;0.032047;0.70623;-0.089608;-0.1086;0.1407961422198776;-129.52671201957935
12962;0.044327;0.71878;-0.14179;-0.10051;0.17380064499304942;-144.66849844158975
12963;0.020406;0.73125;-0.042465;-0.01435;0.04482408643798555;-161.32858540607612
12964;0.020376;0.74375;-0.0452;0.025268;0.05178331607767119;150.79365067168467
12965;0.068766;0.73146;-0.19839;-0.1064;0.22512119424878682;-151.79456847000992
12966;0.056168;0.74399;-0.18525;-0.085383;0.20397994800715094;-155.25469865064355
12967;0.056453;0.73139;-0.17893;-0.09815;0.20408176645648676;-151.25353444914703
12968;0.068473;0.74408;-0.20668;-0.099784;0.22950701308674643;-154.22899785294092
12969;0.081333;0.7189;-0.19622;-0.11284;0.22635183674978207;-150.0981357556577
12970;0.093869;0.70634;-0.18686;-0.11214;0.21792668308401336;-149.03083276098778
12971;0.081467;0.70631;-0.17865;-0.11626;0.21314832886982718;-146.94514275061314
12972;0.093751;0.71894;-0.20496;-0.11044;0.2328209509472891;-151.6825766622576
12973;0.068961;0.71886;-0.18478;-0.11309;0.21664024672253307;-148.5323210371028
12974;0.056751;0.70625;-0.15222;-0.12069;0.19426014645315184;-141.59031161989566
12975;0.069098;0.70628;-0.16809;-0.11923;0.20608260722341418;-144.65106877666955
12976;0.056631;0.71881;-0.16696;-0.11016;0.20002716615500005;-146.58322141856644
12977;0.081148;0.73151;-0.21066;-0.10913;0.23724879873246987;-152.61410212239903
12978;0.093377;0.74422;-0.23004;-0.10667;0.2535683152525173;-155.1227524991382
12979;0.080886;0.74416;-0.22013;-0.10584;0.2442525793108437;-154.3214361023983
12980;0.093593;0.73156;-0.21973;-0.10848;0.24504934870348055;-153.72459359658018
12981;0.030981;0.76894;-0.086389;0.053408;0.10156512090772106;148.2745300104424
12982;0.04356;0.75649;-0.14831;-0.036157;0.1526538068604907;-166.29893552660235
12983;0.03157;0.75634;-0.10246;0.0090286;0.10285702318247403;174.96420104807066
12984;0.042782;0.76918;-0.12596;-0.013071;0.12663637961107382;-174.0755623661769
12985;0.019529;0.78091;-0.022578;0.15035;0.15203581349142709;98.54026914660649
12986;0.017614;0.79365;-0.017081;0.18021;0.18101769156908395;95.41453929007255
12987;0.020098;0.7687;-0.044666;0.103;0.11226776721748766;113.4439897562106
12988;0.020302;0.75625;-0.038841;0.066164;0.07672221436455025;120.41469353604407
12989;0.029574;0.78172;-0.059641;0.060394;0.08487923254247767;134.64057853087388
12990;0.039227;0.79504;-0.032442;0.026538;0.04191358739120287;140.71636403505812
12991;0.041375;0.78202;-0.089206;0.01469;0.0904074473481029;170.6487422342095
12992;0.025404;0.79639;-0.010972;0.15176;0.15215611188512937;94.1351962794871
12993;0.067392;0.76952;-0.19166;-0.083598;0.2090984964173583;-156.43419799539467
12994;0.055698;0.75664;-0.18194;-0.071025;0.19531183841487948;-158.67552225961276
12995;0.068033;0.75677;-0.20706;-0.092753;0.22688535124375042;-155.86989736405778
12996;0.054937;0.76938;-0.15916;-0.051872;0.16739955192293676;-161.9486394299435
12997;0.079404;0.78248;-0.1823;-0.091783;0.2041014676306861;-153.27601154697513
12998;0.091886;0.79542;-0.16166;-0.08425;0.18229651148609508;-152.4734787807686
12999;0.0923;0.78255;-0.21214;-0.10023;0.23462615476540546;-154.71062349164038
13000;0.078737;0.79539;-0.11548;-0.06971;0.13488926754934952;-148.8825381995192
13001;0.080021;0.76963;-0.21505;-0.099551;0.23697447985173423;-155.15962619483267
13002;0.09309;0.75693;-0.2344;-0.10522;0.2569330815601603;-155.82512762372372
13003;0.080518;0.75686;-0.22308;-0.10292;0.24567704980319183;-155.23332945161684
13004;0.092725;0.76971;-0.23108;-0.10407;0.253433484962031;-155.75493677568883
13005;0.066537;0.78237;-0.14804;-0.06573;0.16197615410917746;-156.05870135462513
13006;0.052321;0.7952;-0.044527;-0.0095978;0.045549659645709756;-167.83599653864144
13007;0.053782;0.78223;-0.10928;-0.031559;0.11374572027553388;-163.8917974475925
13008;0.065595;0.79526;-0.074895;-0.038831;0.08436295150123661;-152.5945013061091
13009;0.13112;0.73165;-0.23962;-0.09645;0.2583028201549491;-158.07460774790212
13010;0.14357;0.74433;-0.25737;-0.089808;0.27258905657417726;-160.76381683046054
13011;0.14364;0.73166;-0.24572;-0.090926;0.262003541724153;-159.6935573813749
13012;0.13102;0.74432;-0.2508;-0.095619;0.2684094505806381;-159.130353015436
13013;0.11869;0.719;-0.21844;-0.10203;0.2410936633343979;-154.9634375286757
13014;0.10631;0.70637;-0.19363;-0.10734;0.22139207867491556;-150.99793153384917
13015;0.11877;0.7064;-0.19978;-0.1021;0.2243578801825334;-152.93014319238307
13016;0.10621;0.71897;-0.21198;-0.1067;0.23731921624680966;-153.2816306668214
13017;0.13119;0.71902;-0.22431;-0.096839;0.24432103474936415;-156.64920098922022
13018;0.14374;0.70643;-0.21084;-0.091295;0.2297570077821349;-156.58709549104157
13019;0.13125;0.70642;-0.2054;-0.096665;0.22700943201770274;-154.7974658298861
13020;0.14369;0.71903;-0.23007;-0.091434;0.24757298167611103;-158.32622769201
13021;0.11859;0.73163;-0.23347;-0.10149;0.254575059658247;-156.50529310309244
13022;0.10591;0.74427;-0.23735;-0.10477;0.25944512984444323;-156.18258716385841
13023;0.10608;0.7316;-0.2268;-0.10574;0.25023826166276014;-155.00385493590247
13024;0.11847;0.7443;-0.24431;-0.10068;0.26424200744771825;-157.60347123878998
13025;0.16869;0.73168;-0.25769;-0.079907;0.26979485678752285;-162.7718780940009
13026;0.15612;0.74434;-0.26394;-0.08395;0.276969178971235;-162.3559688547035
13027;0.15616;0.73167;-0.25174;-0.085373;0.2658224533951186;-161.2665762327271
13028;0.16865;0.74435;-0.27049;-0.078089;0.2815363777933502;-163.896857219256
13029;0.18122;0.71905;-0.24644;-0.0762;0.2579517660338847;-162.81823160779086
13030;0.19374;0.70646;-0.23067;-0.072911;0.24191871118414962;-162.4591097891502
13031;0.18124;0.70646;-0.22601;-0.07695;0.2387505447114205;-161.1977463823009
13032;0.19373;0.71905;-0.25159;-0.071757;0.2616230019493699;-164.0811064681031
13033;0.16871;0.71905;-0.24112;-0.080989;0.2543581579603847;-161.4334850052282
13034;0.15623;0.70644;-0.21607;-0.086167;0.2326177052354356;-158.25827912243994
13035;0.16873;0.70645;-0.22113;-0.081364;0.2356238048160669;-159.79908677437905
13036;0.1562;0.71904;-0.23566;-0.086112;0.2509002035551187;-159.92730268286456
13037;0.1812;0.73168;-0.26355;-0.074742;0.2739433683519278;-164.16682052251633
13038;0.1937;0.74435;-0.2833;-0.067336;0.29119242245635446;-166.62977894424571
13039;0.18118;0.74435;-0.27699;-0.072546;0.28633264259598484;-165.3234132892811
13040;0.19372;0.73168;-0.26923;-0.069905;0.2781573330419315;-165.4446826869187
13041;0.13078;0.76982;-0.25846;-0.092898;0.2746481567460448;-160.2300950785312
13042;0.1435;0.75706;-0.26454;-0.088097;0.27882340828739616;-161.58123170747436
13043;0.13091;0.75704;-0.25729;-0.094452;0.2740790477289353;-159.84164884406482
13044;0.14341;0.76984;-0.26663;-0.08562;0.28003989233678833;-162.19718074452044
13045;0.11793;0.78263;-0.2422;-0.096042;0.2605473196254377;-158.3696911765655
13046;0.10484;0.79547;-0.20028;-0.095185;0.2217481964413691;-154.58014556941646
